SongId	LyricId	Lyric Line Number	Lyric
280	18407	75	Will you kiss me on the porch
280	18408	76	In front of all your stupid friends?
280	18409	77	If you kiss me, will it be just like I dreamed it?
280	18410	78	Will it patch your broken wings?
280	18411	79	I'm only seventeen, I don't know anything
280	18412	80	But I know I miss you
280	18413	81	
280	18414	82	[Outro]
280	18415	83	Standing in your cardigan
280	18416	84	Kissin' in my car again
280	18417	85	Stopped at a streetlight
280	18418	86	You know I miss you9
281	18915	1	[Verse 1]
281	18916	2	Our coming-of-age has come and gone
281	18917	3	Suddenly this summer, it's clear
281	18918	4	I never had the courage of my convictions
281	18919	5	As long as danger is near
281	18920	6	And it's just around the corner, darlin'
281	18921	7	'Cause it lives in me
281	18922	8	No, I could never give you peace
281	18923	9	
281	18924	10	[Chorus]
281	18925	11	But I'm a fire and I'll keep your brittle heart warm
281	18926	12	If your cascade, ocean wave blues come
281	18927	13	All these people think love's for show
281	18928	14	But I would die for you in secret
281	18929	15	The devil's in the details, but you got a friend in me
281	18930	16	Would it be enough if I could never give you peace?
281	18931	17	
281	18932	18	[Verse 2]
281	18933	19	Your integrity makes me seem small
281	18934	20	You paint dreamscapes on the wall
281	18935	21	I talk shit with my friends, it's like I'm wasting your honor
281	18936	22	And you know that I'd swing with you for the fences
281	18937	23	Sit with you in the trenches
281	18938	24	Give you my wild, give you a child
281	18939	25	Give you the silence that only comes when two people understand each other
281	18940	26	Family that I chose, now that I see your brother as my brother
281	18941	27	Is it enough?
281	18942	28	But there's robbers to the east, clowns to the west
281	18943	29	I'd give you my sunshine, give you my best
281	18944	30	But the rain is always gonna come if you're standin' with me
281	18945	31	[Chorus]
281	18946	32	But I'm a fire and I'll keep your brittle heart warm
281	18947	33	If your cascade, ocean wave blues come
281	18948	34	All these people think love's for show
281	18949	35	But I would die for you in secret
281	18950	36	The devil's in the details, but you got a friend in me
281	18951	37	Would it be enough if I could never give you peace?
281	18952	38	Would it be enough if I could never give you peace?
281	18953	39	Would it be enough if I could never give you peace?5
282	18599	1	[Verse 1]
282	18600	2	My only one
282	18601	3	My smoking gun
282	18602	4	My eclipsed sun
282	18603	5	This has broken me down
282	18604	6	My twisted knife
282	18605	7	My sleepless night
282	18606	8	My winless fight
282	18607	9	This has frozen my ground
282	18608	10	
282	18609	11	[Chorus]
282	18610	12	Stood on the cliffside screaming, "Give me a reason"
282	18611	13	Your faithless love's the only hoax I believe in
282	18612	14	Don't want no other shade of blue but you
282	18613	15	No other sadness in the world would do
282	18614	16	
282	18615	17	[Verse 2]
282	18616	18	My best laid plan
282	18617	19	Your sleight of hand
282	18618	20	My barren land
282	18619	21	I am ash from your fire
282	18620	22	
282	18621	23	[Chorus]
282	18622	24	Stood on the cliffside screaming, "Give me a reason"
282	18623	25	Your faithless love's the only hoax I believe in
282	18624	26	Don't want no other shade of blue but you
282	18625	27	No other sadness in the world would do
282	18626	28	[Bridge]
282	18627	29	You know I left a part of me back in New York
282	18628	30	You knew the hero died so what's the movie for?
282	18629	31	You knew it still hurts underneath my scars
282	18630	32	From when they pulled me apart
282	18631	33	You knew the password so I let you in the door
282	18632	34	You knew you won so what's the point of keeping score?
282	18633	35	You knew it still hurts underneath my scars
282	18634	36	From when they pulled me apart
282	18635	37	But what you did was just as dark
282	18636	38	(Ah, ah, ah)
282	18637	39	Darling, this was just as hard
282	18638	40	As when they pulled me apart
282	18639	41	
282	18640	42	[Outro]
282	18641	43	My only one
282	18642	44	My kingdom come undone
282	18643	45	My broken drum
282	18644	46	You have beaten my heart
282	18645	47	Don't want no other shade of blue but you
282	18646	48	No other sadness in the world would do5
305	20850	1	[Verse 1]
305	20851	2	How many days did I spend thinking
305	20852	3	'Bout how you did me wrong, wrong, wrong?
305	20853	4	Lived in the shade you were throwing
305	20854	5	'Til all of my sunshine was gone, gone, gone
305	20855	6	And I couldn't get away from ya
305	20856	7	In my feelings more than Drake, so yeah
305	20857	8	Your name on my lips, tongue-tied
305	20858	9	Free rent, living in my mind
305	20859	10	
305	20860	11	[Pre-Chorus]
305	20861	12	But then something happened one magical night
305	20862	13	[Chorus]
305	20863	14	I forgot that you existed
305	20864	15	And I thought that it would kill me, but it didn't
305	20865	16	And it was so nice
305	20866	17	So peaceful and quiet
305	20867	18	I forgot that you existed
305	20868	19	It isn't love, it isn't hate, it's just indifference
305	20869	20	I forgot that you
305	20870	21	
305	20871	22	[Verse 2]
305	20872	23	Got out some popcorn
305	20873	24	As soon as my rep started going down, down, down
305	20874	25	Laughed on the school yard
305	20875	26	As soon as I tripped up and hit the ground, ground, ground
305	20876	27	And I would've stuck around for ya
305	20877	28	Would've fought the whole town, so yeah
305	20878	29	Would've been right there, front row
305	20879	30	Even if nobody came to your show
305	20880	31	
305	20881	32	[Pre-Chorus]
305	20882	33	But you showed who you are, then one magical night
305	20883	34	
305	20884	35	[Chorus]
305	20885	36	I forgot that you existed
305	20886	37	And I thought that it would kill me, but it didn't
305	20887	38	And it was so nice
305	20888	39	So peaceful and quiet
305	20889	40	I forgot that you existed
305	20890	41	It isn't love, it isn't hate, it's just indifference
305	20891	42	I forgot that you
305	20892	43	[Bridge]
305	20893	44	Sent me a clear message
305	20894	45	Taught me some hard lessons
305	20895	46	I just forget what they were
305	20896	47	It's all just a blur
305	20897	48	
305	20898	49	[Chorus]
305	20899	50	I forgot that you existed
305	20900	51	And I thought that it would kill me, but it didn't
305	20901	52	And it was so nice
305	20902	53	So peaceful and quiet
305	20903	54	I forgot that you existed
305	20904	55	I did, I did, I did
305	20905	56	It isn't hate, it's just indifference
305	20906	57	It isn't love, it isn't hate, it's just indifference
305	20907	58	So, yeah5
306	20569	1	[Intro]
306	20570	2	(Yeah, yeah, yeah, yeah)
306	20571	3	
306	20572	4	[Verse 1]
306	20573	5	Fever dream high in the quiet of the night
306	20574	6	You know that I caught it (Oh yeah, you're right, I want it)
306	20575	7	Bad, bad boy, shiny toy with a price
306	20576	8	You know that I bought it (Oh yeah, you're right, I want it)
306	20577	9	
306	20578	10	[Pre-Chorus]
306	20579	11	Killing me slow, out the window
306	20580	12	I'm always waiting for you to be waiting below
306	20581	13	Devils roll the dice, angels roll their eyes
306	20582	14	What doesn't kill me makes me want you more
306	20583	15	[Chorus]
306	20584	16	And it's new, the shape of your body
306	20585	17	It's blue, the feeling I've got
306	20586	18	And it's ooh, whoa-oh
306	20587	19	It's a cruel summer
306	20588	20	It's cool, that's what I tell 'em
306	20589	21	No rules in breakable heaven
306	20590	22	But ooh, whoa-oh
306	20591	23	It's a cruel summer with you
306	20592	24	
306	20593	25	[Verse 2]
306	20594	26	Hang your head low in the glow of the vending machine
306	20595	27	I'm not dying (Oh yeah, you're right, I want it)
306	20596	28	We say that we'll just screw it up in these trying times
306	20597	29	We're not trying (Oh yeah, you're right, I want it)
306	20598	30	
306	20599	31	[Pre-Chorus]
306	20600	32	So cut the headlights, summer's a knife
306	20601	33	I'm always waiting for you just to cut to the bone
306	20602	34	Devils roll the dice, angels roll their eyes
306	20603	35	And if I bleed, you'll be the last to know, oh
306	20604	36	
306	20605	37	[Chorus]
306	20606	38	It's new, the shape of your body
306	20607	39	It's blue, the feeling I've got
306	20608	40	And it's ooh, whoa-oh
306	20609	41	It's a cruel summer
306	20610	42	It's cool, that's what I tell 'em
306	20611	43	No rules in breakable heaven
306	20612	44	But ooh, whoa-oh
306	20613	45	It's a cruel summer with you
306	20614	46	[Bridge]
306	20615	47	I'm drunk in the back of the car
306	20616	48	And I cried like a baby comin' home from the bar (Oh)
306	20617	49	Said, "I'm fine," but it wasn't true
306	20618	50	I don't wanna keep secrets just to keep you
306	20619	51	And I snuck in through the garden gate
306	20620	52	Every night that summer just to seal my fate (Oh)
306	20621	53	And I scream, "For whatever it's worth
306	20622	54	I love you, ain't that the worst thing you ever heard?"
306	20623	55	He looks up, grinnin' like a devil
306	20624	56	
306	20625	57	[Chorus]
306	20626	58	It's new, the shape of your body
306	20627	59	It's blue, the feeling I've got
306	20628	60	And it's ooh, whoa-oh
306	20629	61	It's a cruel summer
306	20630	62	It's cool, that's what I tell 'em
306	20631	63	No rules in breakable heaven
306	20632	64	But ooh, whoa-oh
306	20633	65	It's a cruel summer with you
306	20634	66	
306	20635	67	[Outro]
306	20636	68	I'm drunk in the back of the car
306	20637	69	And I cried like a baby comin' home from the bar (Oh)
306	20638	70	Said, "I'm fine," but it wasn't true
306	20639	71	I don't wanna keep secrets just to keep you
306	20640	72	And I snuck in through the garden gate
306	20641	73	Every night that summer just to seal my fate (Oh)
306	20642	74	And I scream, "For whatever it's worth
306	20643	75	I love you, ain't that the worst thing you ever heard?"
306	20644	76	(Yeah, yeah, yeah, yeah)9
307	21098	1	[Verse 1]
307	21099	2	We could leave the Christmas lights up 'til January
307	21100	3	And this is our place, we make the rules
307	21101	4	And there's a dazzling haze, a mysterious way about you, dear
307	21102	5	Have I known you twenty seconds or twenty years?
307	21103	6	[Chorus]
307	21104	7	Can I go where you go?
307	21105	8	Can we always be this close?
307	21106	9	Forever and ever, ah
307	21107	10	Take me out and take me home
307	21108	11	You're my, my, my, my lover
307	21109	12	[Verse 2]
307	21110	13	We could let our friends crash in the living room
307	21111	14	This is our place, we make the call
307	21112	15	And I'm highly suspicious that everyone who sees you wants you
307	21113	16	I've loved you three summers now, honey, but I want 'em all
307	21114	17	[Chorus]
307	21115	18	Can I go where you go?
307	21116	19	Can we always be this close?
307	21117	20	Forever and ever, ah
307	21118	21	Take me out and take me home (Forever and ever)
307	21119	22	You're my, my, my, my lover
307	21120	23	
307	21121	24	[Bridge]
307	21122	25	Ladies and gentlemen, will you please stand?
307	21123	26	With every guitar string scar on my hand
307	21124	27	I take this magnetic force of a man to be my lover
307	21125	28	My heart's been borrowed and yours has been blue
307	21126	29	All's well that ends well to end up with you
307	21127	30	Swear to be overdramatic and true to my lover
307	21128	31	And you'll save all your dirtiest jokes for me
307	21129	32	And at every table, I'll save you a seat, lover
307	21130	33	[Chorus]
307	21131	34	Can I go where you go?
307	21132	35	Can we always be this close?
307	21133	36	Forever and ever, ah
307	21134	37	Take me out and take me home (Forever and ever)
307	21135	38	You're my, my, my, my
307	21136	39	Oh, you're my, my, my, my
307	21137	40	Darling, you're my, my, my, my lover13
308	21494	1	[Verse 1]
308	21495	2	I would be complex, I would be cool
308	21496	3	They'd say I played the field before I found someone to commit to
308	21497	4	And that would be okay for me to do
308	21498	5	Every conquest I had made would make me more of a boss to you
308	21499	6	
308	21500	7	[Pre-Chorus]
308	21501	8	I’d be a fearless leader, I'd be an alpha type
308	21502	9	When everyone believes ya, what's that like?
